Density (⟨k⟩),Degree Variance,Average Neighbor Degree (⟨kn⟩),Neighbor Degree Variance,Average Clustering Coefficient (⟨C⟩),Clustering Coefficient Variance,Degree Correlation (r),Number of Modules (μ),Average Node Betweenness (⟨wn⟩),Node Betweenness Variance,Average Edge Betweenness (⟨we⟩),Edge Betweenness Variance,Average Closeness (⟨cl⟩),Closeness Variance,Average Path Length (⟨l⟩),Diameter (d),Distance Distribution Mean (⟨dd⟩),Distance Distribution Variance,3-loops (l3),4-Cliques (c4),4-Stars (s4),Graph Energy (G),Average EigenCentrality (⟨eC⟩),EigenCentrality Variance,Algebraic Connectivity (a),Degree Correlation Elasticity (|rmax - rmin|),Rich Club Metric (⟨rc⟩),Rich Club Variance,s-metric/smax,s-metric Elasticity (|smax - smin|),graph_structure,graph_id,node_count,TSNE1,TSNE2,Cluster,DistanceToCentroid,Degree Correlation Elasticity (|rmax - rmin|)_CL,Rich Club Metric (⟨rc⟩)_CL,Rich Club Variance_CL,s-metric/smax_CL,s-metric Elasticity (|smax - smin|)_CL,TSNE1_new,TSNE2_new,PC1,PC2,PC3,PC4
0.2222222222222222,0.012345679,0.2861111111111111,0.005631859,0.15,0.091388889,-0.142857143,0.2,0.1972222222222222,0.061180556,0.2577777777777778,0.017995062,0.4066188983430362,0.008210171,0.2864197530864197,0.5555555555555556,0.2577777777777777,0.022439506,0.008333333,0,0.028571429,0.3709676159765733,0.2697187131131738,0.027251816,0.2253239312826318,0.8571428571428559,1.0019867138511205,0.000132064,0.953125,0.140625,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0]",5075,10,-50.011295,-13.7755,6,6.027335166931152,0.9062872975277061,1.1659451659451658,0.001066114,0.21180555555555555,0.9826388888888888,-55.347206,-7.3740335,-6.611648466,0.10870100997821014,1.050323497935308,2.3702070799861197
0.4888888888888889,0.025185185,0.5522751322751323,0.003462224,0.4576190476190476,0.037593878,-0.250273224,0.3,0.066666667,0.002914266,0.06969697,0.000351261,0.6622730945525064,0.006694847,0.1703703703703704,0.3333333333333333,0.1533333333333333,0.005871605,0.1083333333333333,0.004761905,0.4523809523809524,0.5195109096186389,0.3038417620304321,0.007680184,1.7394139094687533,0.4808743169398903,0.9744649290103836,0.002335504,0.9845559845559846,0.038610039,"[0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0]",5076,10,2.6408784,43.67369,5,6.748432159423828,0.5325049281169697,1.0886416493521478,0.002865167,0.43852106620808257,0.9097162510748066,13.835526,38.29239,1.928057437506452,0.26340474056921903,0.1846285344138213,-1.192356211
0.2888888888888888,0.01037037,0.3259259259259259,0.001042524,0.1833333333333333,0.024722222,-0.011111111,0.3,0.1416666666666666,0.017344822,0.1641025641025641,0.004816682,0.4834614704181268,0.006742177,0.237037037,0.4444444444444444,0.2133333333333333,0.014735802,0.016666667,0,0.047619048,0.4205090682156533,0.2921933879026835,0.014623024,0.4660033965778555,1.1555555555555517,0.9907455910598916,8.398242494351162e-05,0.9652173913043478,0.069565217,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0]",5077,10,-50.940384,26.06764,1,16.059467315673828,0.8338235294117624,1.1321812267836868,2.8727541289727404e-05,0.31988472622478387,0.962536023,-41.854324,43.950184,-2.892759935,-1.598211268,1.2776073651861226,-0.417981823
0.4666666666666667,0.016790123,0.5144444444444446,0.00348546,0.3966666666666666,0.019211111,-0.333876221,0.2,0.072222222,0.003829947,0.075132275,0.000419548,0.6414972527472528,0.005087668,0.1753086419753086,0.3333333333333333,0.1577777777777778,0.006464198,0.075,0,0.3428571428571428,0.5015575121787255,0.3080950974497675,0.005077411,1.7155217570196752,0.4104234527687287,0.9925920707236754,0.005707043,0.9790209790209792,0.027972028,"[0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0]",5078,10,34.88157,-18.887407,7,6.697100162506104,0.5269863683513463,1.0971639188113842,0.005980431,0.3984819734345351,0.9411764705882353,11.387452,-43.314785,1.6384934897533228,-0.820431512,-0.375352494,-1.388152537
0.2222222222222222,0.014814815,0.3046296296296296,0.005117455,0.083333333,0.018055556,-0.228070175,0.3,0.1916666666666667,0.046365741,0.2533333333333333,0.009204938,0.4148101898101898,0.008907307,0.2814814814814814,0.5555555555555556,0.2533333333333333,0.021748148,0.008333333,0,0.033333333,0.3635746000580196,0.2713953022122269,0.02634459,0.2400345329927183,0.7894736842105232,1.0061936936936935,0.003455102,0.9154929577464788,0.1267605633802817,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0]",5079,10,-58.489082,10.922857,1,2.571993827819824,0.779623824,1.180954020938523,0.004061668,0.2653061224489796,0.9918367346938776,-56.748116,26.077608,-5.93267721,-0.029242323,0.9528903309527598,1.3536104126646555
0.2666666666666666,0.017777778,0.3416666666666667,0.006026235,0.2,0.087777778,-0.2,0.3,0.1583333333333333,0.024583333,0.1888888888888888,0.004115226,0.4624481867017364,0.009360343,0.2518518518518518,0.5555555555555556,0.2266666666666666,0.017758025,0.016666667,0,0.061904762,0.4121664122317979,0.2804182866721681,0.021365584,0.358668599,1.0666666666666669,0.9828700711053652,0.00120351,0.9210526315789472,0.1403508771929824,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",5080,10,-33.9337,0.3109767,6,18.96472168,0.713257576,1.1117511520737329,0.004219404,0.33653846153846156,0.9711538461538461,-35.266674,6.5494165,-4.015685815,0.6339639140540863,0.8812239687748129,0.12308877827997573
0.2888888888888888,0.027654321,0.3981481481481481,0.0125,0.1866666666666666,0.046933333,-0.226966292,0.3,0.1333333333333333,0.036941872,0.158974359,0.006623323,0.5071048804137039,0.012452724,0.2296296296296296,0.4444444444444444,0.2066666666666666,0.012844444,0.025,0,0.1285714285714285,0.3940933111118993,0.277494065,0.022997044,0.4042144559190142,0.5258426966292127,1.015666897144881,0.000845973,0.9736842105263158,0.1184210526315789,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]",5081,10,-16.22592,9.263268,9,14.770875930786133,0.732775985,1.1760419202900096,0.005566075,0.34660421545667447,0.9344262295081968,-13.082698,10.827515,-3.394667599,2.639102704700015,0.9403563756230745,0.22187270491140723
0.3555555555555555,0.034074074,0.5008201058201058,0.01752516,0.6138095238095238,0.1032401360544217,-0.419795222,0.2,0.1027777777777777,0.02828275,0.1138888888888889,0.00338906,0.5676925821856162,0.012423814,0.2024691358024691,0.3333333333333333,0.1822222222222222,0.009264198,0.058333333,0,0.2476190476190476,0.4490335573515986,0.294075258,0.013519742,0.738310187,0.3640500568828214,1.0254824103099964,0.00212371,0.9601593625498008,0.079681275,"[0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",5082,10,2.038215,13.260402,2,17.922630310058594,0.5750182467082113,1.1325582229248918,0.004729017,0.49385245901639346,0.9364754098360656,3.5924184,6.083758,-0.563156556,4.152083226862981,-0.187172522,-0.494772521
0.6,0.032592593,0.658425926,0.00270481,0.7007142857142858,0.020684864,-0.144186047,0.2,0.05,0.003464935,0.051851852,0.000350556,0.7270879120879121,0.010001754,0.1555555555555555,0.2222222222222222,0.14,0.004844444,0.25,0.00952381,0.9285714285714286,0.560015081,0.3031677387259773,0.008089322,2.233742476490855,0.3348837209302335,1.0353732638888888,0.003984569,1.0021645021645025,0.025974026,"[0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0]",5083,10,39.991665,27.215641,8,16.311243057250977,0.41271108976507465,1.1300781055863953,0.008744554,0.6210596914822267,0.7981220657276995,41.395336,10.261132,4.546287891216171,1.6424282231942817,0.5828840511179404,0.41228353182897987
0.6666666666666666,0.017283951,0.6929497354497356,0.000768008,0.6235714285714286,0.017839512,-0.040462428,0.2,0.041666667,0.00036797,0.044444444,0.00010449,0.7574325674325675,0.005735865,0.1481481481481481,0.2222222222222222,0.1333333333333333,0.004444444,0.2833333333333333,0.004761905,1.119047619047619,0.5806085091960033,0.3101426705062211,0.003811524,3.696761327,0.2229562345169257,1.0201622072311074,0.001031415,1.0017211703958693,0.007745267,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0]",5084,10,50.963776,29.511189,8,8.452702522277832,0.39009410313505827,1.1330594583302727,0.000868866,0.5953964194373401,0.8434782608695652,61.925358,8.0496645,5.299236154568043,-0.821349877,0.5571671051495249,0.5425769217515469
0.2222222222222222,0.007407407,0.2629629629629629,0.002592593,0,0,-0.176470588,0.2,0.225,0.054390432,0.2800000000000001,0.019476543,0.3732192807192808,0.006136457,0.3111111111111111,0.6666666666666666,0.2800000000000001,0.03122963,0,0,0.014285714,0.3660447060127461,0.2794359089564205,0.021915573,0.1705284035530312,1.372549019607841,1.0317927413305634,0.005252761,0.9285714285714286,0.125,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",5085,10,-65.45117,-0.69910157,1,14.601734161376951,0.9081340956340945,1.2498787888067204,0.026831296598422733,0.22317596566523606,0.9914163090128756,-65.17082,17.26511,-7.160978308,-1.947010766,0.7803524858082289,2.831182978
0.7555555555555555,0.014320988,0.7809920634920635,0.002262328,0.7192857142857143,0.005022052,-0.343986543,0.2,0.030555556,0.000310726,0.036601307,4.027801389255777e-05,0.8107342657342658,0.005586534,0.1382716049382716,0.2222222222222222,0.1244444444444444,0.00377284,0.4,0.033333333,1.6571428571428573,0.5478119890894148,0.3136754264715753,0.001607727,4.645182965615047,0.3431455004205235,1.0046763054734762,0.00125764,0.9933373712901272,0.007268322,"[0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0]",5086,10,64.006035,29.802702,8,11.188340187072754,0.33823223,1.1000979047043624,0.000546292,0.7111882046834345,0.7549869904596704,67.43373,1.4219285,7.087529094978092,-0.400119193,-0.921148599,1.9120556018501305
0.5333333333333333,0.019259259,0.5781216931216931,0.001911509,0.5261904761904763,0.011379819,-0.235087719,0.2,0.061111111,0.002142876,0.062037037,0.000142787,0.6800462037962037,0.005733447,0.1654320987654321,0.3333333333333333,0.1488888888888889,0.005733333,0.1333333333333333,0.004761905,0.5476190476190477,0.5390093244201543,0.30864468,0.004738461,2.1844039784942586,0.477192982,1.011310672600995,0.002123239,0.9810725552050472,0.02681388,"[0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0]",5087,10,33.706444,-8.247003,7,7.010360240936279,0.48413582626631413,1.1306000971817298,0.001025247,0.5357450473729544,0.905254091,30.004375,-24.277193,3.030989524841601,-0.598619536,0.1644430287039802,-0.680255438
0.3111111111111111,0.011851852,0.3444444444444444,0.003648834,0.2133333333333333,0.066266667,0.042735043,0.3,0.1305555555555555,0.012730624,0.146031746,0.003418997,0.4991598649028989,0.005379227,0.2271604938271604,0.4444444444444444,0.2044444444444444,0.013017284,0.025,0,0.080952381,0.4500984091027646,0.2827953413210714,0.020026795,0.6232886976710994,0.5384615384615394,1.1165865384615383,0.016738801,1,0.064748201,"[0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",5088,10,-30.647549,38.573635,9,19.03483009338379,0.619684666,1.296030890804598,0.030915482,0.2637571157495256,0.9886148007590133,-35.422615,44.98085,-2.625391201,-1.227583982,2.311292478,-0.452097555
0.3555555555555555,0.026666667,0.4399999999999999,0.00131358,0.4133333333333333,0.1167111111111111,-0.149425287,0.2,0.1194444444444444,0.013050754,0.1222222222222222,0.002428326,0.5325465838509318,0.01040571,0.2172839506172839,0.4444444444444444,0.1955555555555555,0.012622222,0.05,0,0.1714285714285714,0.4573873025581499,0.2889437855635486,0.016511489,0.7131870359058445,0.9655172413793104,0.9976722957553628,0.001705004,0.9442231075697212,0.083665339,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0]",5089,10,-9.351692,-4.109262,0,16.954936981201172,0.656652979,1.1694057600217935,0.003084117,0.3910891089108911,0.9356435643564357,-13.67098,-6.683559,-1.24544659,1.297338244063437,1.4983837047895125,-0.318485954
0.2222222222222222,0.014814815,0.3088888888888889,0.011674074,0,0,-0.323529412,0.3,0.1638888888888888,0.053618827,0.2311111111111111,0.007328395,0.4517522904250593,0.009937596,0.2567901234567901,0.4444444444444444,0.231111111,0.015723457,0,0,0.047619048,0.38592608,0.2863110187359907,0.018026001,0.3819660112501051,0.3431372549019608,0.9976303317535544,5.615327598211143e-06,0.9384615384615383,0.1076923076923077,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",5090,10,-31.830238,-19.557877,6,13.051112174987791,0.7149047619047626,1.1580459770114941,7.431629013079601e-05,0.28773584905660377,0.9811320754716981,-49.964622,27.150225,-4.676618465,0.6188678031093827,0.077092195,0.32519805479679315
0.2222222222222222,0.004938272,0.2444444444444444,0.000740741,0,0,-0.111111111,0.4,0.2222222222222222,0.019753086,0.2777777777777778,0.002419753,0.3752380952380952,0.004847166,0.3086419753086419,0.7777777777777778,0.2777777777777778,0.033703704,0,0,0.00952381,0.4065828606848378,0.2963010154238295,0.012205708,0.224287144,1.1111111111111036,0.6612021857923497,0.2186389560751291,0.96,0.08,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",5091,10,-34.943085,-51.73258,3,18.78565598,0.9166666666666675,0.752782426,0.28336143433191546,0.13872832369942195,1,-44.59558,-60.67179,-6.6610157,-3.733841218,-3.341152094,0.2170027878805111
0.8,0.019259259,0.8305555555555555,0.001842908,0.8045238095238094,0.003906406,-0.277486911,0.1,0.025,0.000268537,0.033333333,3.972173231432494e-05,0.843916084,0.008490078,0.1333333333333333,0.2222222222222222,0.12,0.003377778,0.5083333333333333,0.019047619,2.0619047619047617,0.5380669327081835,0.3129325674106506,0.002073208,4.550510257216822,0,0,0,0,0,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0]",5092,10,35.182133,-69.11403,4,8.727791786193848,0.31527804723360475,1.0958813364055295,0.00247397,0.7433862433862434,0.7913832199546486,78.75201,18.21295,7.670480178216221,0.5268323092759002,-0.777631357,2.4631814449515397
0.4222222222222222,0.011851852,0.4518518518518519,0.001947188,0.2433333333333333,0.0469,-0.066006601,0.2,0.080555556,0.002509645,0.086549708,0.00049738,0.6150137362637362,0.004120023,0.182716049,0.3333333333333333,0.1644444444444444,0.007032099,0.05,0.004761905,0.2142857142857142,0.5153121994729871,0.3029396696659535,0.008227557,1.4418870247291298,0.6270627062706244,1.091066075068953,0.032500577,0.9873015873015872,0.031746032,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]",5093,10,20.317812,-31.728706,0,23.84753799438477,0.5795963665446044,1.2029744424338935,0.025141529531772067,0.45007235890014474,0.9319826338639653,3.51121,-38.62021,1.0047075313797775,-1.659327493,1.0420609781872727,-1.215553635
0.2222222222222222,0.017283951,0.3311111111111111,0.019674074,0.1433333333333333,0.091566667,-0.374407583,0.3,0.1972222222222222,0.057476852,0.2577777777777778,0.014834568,0.4095270178905762,0.008969786,0.2864197530864197,0.6666666666666666,0.2577777777777778,0.024908642,0.008333333,0,0.052380952,0.3587271159411275,0.2670249743896838,0.028697663,0.2130021047126296,0.6161137440758274,1.0657894736842104,0.01742844,0.9154929577464788,0.1830985915492957,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",5094,10,-41.763268,-18.946678,6,4.183732509613037,0.8927555555555549,1.2181504137281678,0.00664699,0.24074074074074073,0.9851851851851852,-48.545715,-10.5147915,-7.246632674,2.0507367404682664,0.32615229782529653,2.087648963513133
0.4,0.027654321,0.4866666666666666,0.006145953,0.5366666666666667,0.0981,-0.328413284,0.2,0.094444444,0.010503258,0.097530864,0.002220698,0.5858282893577011,0.008681947,0.1950617283950617,0.3333333333333333,0.1755555555555555,0.008933333,0.075,0.004761905,0.2523809523809524,0.4641955795181594,0.2943207350015458,0.013375305,0.7450226829430711,0.5645756457564569,0.9534092825608887,0.005953899,0.968847352,0.052959502,"[0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0]",5095,10,7.8584366,-0.6640362,2,14.445883750915527,0.5968104575163353,1.0743074694573465,0.013069973209162639,0.5098360655737705,0.9278688524590164,5.2527523,-10.742241,0.23387238179624675,1.749244667,0.013340412,-0.762627729
